Unnamed: 0,year,key,OpenAlex_count,issn,oa_status,Dim_count,Publisher_Journalname,unique_id,Publisher,ISSN_1
17,2022,closed,0,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
18,2022,bronze,0,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
19,2022,hybrid,0,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
20,2023,gold,397,2213-2317,gold,392,Elsevier_Redox Biology,2673,Elsevier,2213-2317
21,2023,hybrid,7,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
22,2023,green,3,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
23,2023,closed,0,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
24,2023,bronze,0,2213-2317,,0,Elsevier_Redox Biology,2673,Elsevier,2213-2317
0,2019,gold,40,2590-1575,gold,37,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
1,2019,closed,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
2,2019,bronze,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
3,2019,green,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
4,2019,hybrid,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
5,2020,gold,33,2590-1575,gold,22,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
6,2020,closed,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
7,2020,bronze,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
8,2020,green,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
9,2020,hybrid,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
10,2021,gold,64,2590-1575,gold,80,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
11,2021,closed,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
12,2021,bronze,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
13,2021,green,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
14,2021,hybrid,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
15,2022,gold,292,2590-1575,gold,344,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
16,2022,green,45,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
17,2022,closed,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
18,2022,bronze,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
19,2022,hybrid,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
20,2023,gold,454,2590-1575,gold,524,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
21,2023,hybrid,61,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
22,2023,green,1,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
23,2023,closed,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
24,2023,bronze,0,2590-1575,,0,Elsevier_Food Chemistry: X,1140,Elsevier,2590-1575
0,2019,gold,17,2590-0862,gold,16,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
0,2019,gold,17,2590-0862,gold,16,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
1,2019,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
1,2019,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
2,2019,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
2,2019,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
3,2019,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
3,2019,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
4,2019,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
4,2019,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
5,2020,gold,43,2590-0862,gold,38,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
5,2020,gold,43,2590-0862,gold,38,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
6,2020,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
6,2020,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
7,2020,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
7,2020,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
8,2020,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
8,2020,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
9,2020,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
9,2020,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
10,2021,gold,22,2590-0862,gold,12,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
10,2021,gold,22,2590-0862,gold,12,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
11,2021,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
11,2021,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
12,2021,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
12,2021,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
13,2021,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
13,2021,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
14,2021,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
14,2021,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
15,2022,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
15,2022,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
16,2022,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
16,2022,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
17,2022,gold,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
17,2022,gold,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
18,2022,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
18,2022,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
19,2022,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
19,2022,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
20,2023,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
20,2023,closed,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
21,2023,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
21,2023,bronze,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
22,2023,gold,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
22,2023,gold,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
23,2023,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
23,2023,green,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
24,2023,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology Hypertension,1408,Elsevier,2590-0862
24,2023,hybrid,0,2590-0862,,0,Elsevier_International Journal of Cardiology: Hypertension,1410,Elsevier,2590-0862
0,2019,gold,37,2590-0552,gold,31,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
1,2019,closed,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
2,2019,bronze,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
3,2019,green,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
4,2019,hybrid,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
5,2020,gold,29,2590-0552,gold,23,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
6,2020,closed,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
7,2020,bronze,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
8,2020,green,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
9,2020,hybrid,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
10,2021,gold,14,2590-0552,gold,9,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
11,2021,closed,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
12,2021,bronze,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
13,2021,green,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
14,2021,hybrid,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
15,2022,gold,9,2590-0552,gold,5,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
16,2022,closed,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
17,2022,bronze,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
18,2022,green,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
19,2022,hybrid,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
20,2023,hybrid,8,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
21,2023,gold,6,2590-0552,gold,14,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
22,2023,green,1,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
23,2023,closed,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
24,2023,bronze,0,2590-0552,,0,Elsevier_Journal of Computational Physics: X,1663,Elsevier,2590-0552
0,2019,gold,21,2590-0188,gold,11,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
1,2019,closed,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
2,2019,bronze,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
3,2019,green,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
4,2019,hybrid,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
5,2020,gold,19,2590-0188,gold,8,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
6,2020,closed,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
7,2020,bronze,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
8,2020,green,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
9,2020,hybrid,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
10,2021,gold,18,2590-0188,gold,7,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
11,2021,closed,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
12,2021,bronze,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
13,2021,green,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
14,2021,hybrid,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
15,2022,gold,259,2590-0188,gold,7,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
16,2022,closed,7,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
17,2022,green,5,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
18,2022,bronze,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
19,2022,hybrid,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
20,2023,gold,215,2590-0188,gold,18,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
21,2023,closed,5,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
22,2023,green,4,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
23,2023,bronze,2,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
24,2023,hybrid,0,2590-0188,,0,Elsevier_Immuno-Oncology and Technology,1326,Elsevier,2590-0188
0,2019,gold,10,2590-1524,gold,13,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
1,2019,closed,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
2,2019,bronze,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
3,2019,green,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
4,2019,hybrid,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
5,2020,gold,27,2590-1524,gold,24,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
6,2020,closed,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
7,2020,bronze,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
8,2020,green,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
9,2020,hybrid,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
10,2021,gold,13,2590-1524,gold,15,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
11,2021,closed,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
12,2021,bronze,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
13,2021,green,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
14,2021,hybrid,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
15,2022,gold,22,2590-1524,gold,23,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
16,2022,closed,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
17,2022,bronze,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
18,2022,green,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
19,2022,hybrid,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
20,2023,gold,12,2590-1524,gold,11,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
21,2023,hybrid,3,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
22,2023,closed,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
23,2023,bronze,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
24,2023,green,0,2590-1524,,0,Elsevier_Journal of Structural Biology: X,1978,Elsevier,2590-1524
0,2019,gold,641,0264-1275,gold,610,Elsevier_Materials & Design,2135,Elsevier,0264-1275
1,2019,green,1,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
2,2019,closed,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
3,2019,bronze,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
4,2019,hybrid,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
5,2020,gold,963,0264-1275,gold,933,Elsevier_Materials & Design,2135,Elsevier,0264-1275
6,2020,closed,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
7,2020,bronze,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
8,2020,green,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
9,2020,hybrid,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
10,2021,gold,1097,0264-1275,gold,1056,Elsevier_Materials & Design,2135,Elsevier,0264-1275
11,2021,closed,1,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
12,2021,bronze,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
13,2021,green,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
14,2021,hybrid,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
15,2022,gold,1025,0264-1275,gold,1098,Elsevier_Materials & Design,2135,Elsevier,0264-1275
16,2022,closed,76,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
17,2022,green,24,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
18,2022,bronze,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
19,2022,hybrid,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
20,2023,gold,1069,0264-1275,gold,1046,Elsevier_Materials & Design,2135,Elsevier,0264-1275
21,2023,hybrid,8,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
22,2023,green,6,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
23,2023,closed,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
24,2023,bronze,0,0264-1275,,0,Elsevier_Materials & Design,2135,Elsevier,0264-1275
0,2019,gold,175,2212-8778,gold,167,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
1,2019,closed,2,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
2,2019,green,1,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
3,2019,bronze,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
4,2019,hybrid,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
5,2020,gold,199,2212-8778,gold,187,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
6,2020,closed,5,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
7,2020,bronze,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
8,2020,green,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
9,2020,hybrid,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
10,2021,gold,247,2212-8778,gold,214,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
11,2021,closed,2,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
12,2021,bronze,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
13,2021,green,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
14,2021,hybrid,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
15,2022,gold,203,2212-8778,gold,200,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
16,2022,green,28,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
17,2022,closed,2,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
18,2022,bronze,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
19,2022,hybrid,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
20,2023,gold,161,2212-8778,gold,171,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
21,2023,hybrid,10,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
22,2023,closed,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
23,2023,bronze,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
24,2023,green,0,2212-8778,,0,Elsevier_Molecular Metabolism,2264,Elsevier,2212-8778
0,2019,gold,16,2212-3717,gold,16,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
1,2019,closed,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
2,2019,bronze,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
3,2019,green,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
4,2019,hybrid,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
5,2020,gold,18,2212-3717,gold,18,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
6,2020,closed,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
7,2020,bronze,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
8,2020,green,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
9,2020,hybrid,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
10,2021,gold,26,2212-3717,gold,26,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
11,2021,closed,1,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
12,2021,bronze,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
13,2021,green,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
14,2021,hybrid,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
15,2022,gold,21,2212-3717,gold,23,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
16,2022,closed,4,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
17,2022,bronze,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
18,2022,green,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
19,2022,hybrid,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
20,2023,gold,30,2212-3717,gold,35,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
21,2023,hybrid,5,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
22,2023,closed,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
23,2023,bronze,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
24,2023,green,0,2212-3717,,0,Elsevier_Water Resources and Industry,3263,Elsevier,2212-3717
0,2019,gold,1280,2468-0249,gold,134,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
1,2019,closed,1,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
2,2019,green,1,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
3,2019,bronze,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
4,2019,hybrid,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
5,2020,gold,1321,2468-0249,gold,219,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
6,2020,green,6,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
7,2020,closed,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
8,2020,bronze,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
9,2020,hybrid,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
10,2021,gold,1214,2468-0249,gold,226,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
11,2021,green,54,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
12,2021,closed,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
13,2021,bronze,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
14,2021,hybrid,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
15,2022,closed,848,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
16,2022,gold,476,2468-0249,gold,195,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
17,2022,green,272,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
18,2022,bronze,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
19,2022,hybrid,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
20,2023,gold,1317,2468-0249,gold,216,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
21,2023,green,108,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
22,2023,closed,6,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
23,2023,bronze,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
24,2023,hybrid,0,2468-0249,,0,Elsevier_Kidney International Reports,2065,Elsevier,2468-0249
0,2019,closed,0,2590-1540,closed,1,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
1,2019,bronze,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
2,2019,gold,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
3,2019,green,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
4,2019,hybrid,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
5,2020,closed,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
6,2020,bronze,0,2590-1540,,0,Elsevier_Diabetes & Metabolism: X,858,Elsevier,2590-1540
